tag,ct,beta,theta,p,sigma,rho,epsilonA,epsilonI,lambda0,gammaA,gammaI,gammaD,cD,dD,dI,delta,S0,R0,Q0,E0,A0,I0,D0,day
CASES,Russia,1.9566697872157204e-07,0.1599994853939127,0.0010000232411999832,0.14285714285714285,0.12,0.0007727278261665971,0.10000220378146422,0.008064516129032258,0.1000104028371812,0.1,0.1000063065405486,1.4,0.0012030736893957148,0.0016843031651540006,0.00015222557457755803,8276240.826152405,0,254244.6,6.0,2.4,3.6,2,124
CASES,San_Marino,1.816652794881214e-06,0.10279767567521854,0.04421746314359992,0.14285714285714285,0.12,0.04843269195311765,0.3999616478528616,0.010416666666666666,0.10805017468632254,0.1,0.1175750673952576,1.4,0.007656050900156308,0.010718471260218831,0.04995988365899662,1788.1359336611301,0,412.2,3.0,1.2,1.8,1,96
CASES,Santa_Catarina,8.740785275267183e-06,0.13843265006339714,0.03260893544567284,0.14285714285714285,0.12,0.10022329675807493,0.10000082633425668,0.012195121951219513,0.1000000000050214,0.1,0.10000620733586656,1.4,0.001556025934157722,0.002178436307820811,1.2711343089222282e-10,430765.94932911283,0,5796.0,6.0,2.4,3.6,2,82
CASES,Sao_Paulo,6.421827717974793e-07,0.1308471999714062,0.005870032015251163,0.14285714285714285,0.12,0.1999995966871752,0.12731326463114692,0.010204081632653059,0.10000725589780668,0.1,0.10000846651100834,1.4,0.007248054698407092,0.010147276577769928,0.0002478738601523478,3205387.4997429918,0,70977.0,3.0,1.2,1.8,1,98
CASES,Sao_Tome_and_Principe,9.999638447347467e-06,0.15994311838928552,0.0213590795877665,0.14285714285714285,0.12,0.023820107746105542,0.10000112590588038,0.017857142857142856,0.1000000341761178,0.1,0.14998877572902009,1.4,0.003813273959212375,0.005338583542897325,0.01246772000560187,14962.529435145214,0,290.4,12.0,4.8,7.2,4,56
CASES,Saudi_Arabia,7.626034680690397e-07,0.15990192092238176,0.007843946729452822,0.14285714285714285,0.12,0.0013176870101876627,0.17028272192318544,0.011111111111111113,0.14845318286874382,0.1,0.1496914843253272,1.4,0.0009289935214510707,0.0013005909300314992,0.0018543837876826565,2510784.452562221,0,53406.6,3.0,1.2,1.8,1,90
CASES,Senegal,2.9980039939120896e-06,0.1599980920648953,0.020560604102943632,0.14285714285714285,0.12,4.561829802796072e-11,0.10000001963569853,0.011627906976744186,0.14999988557126964,0.1,0.14994376042150798,1.4,0.0016998633530516329,0.0023798086942722857,0.0005721586625985209,619941.4691475916,0,2301.6,3.0,1.2,1.8,1,86
CASES,Serbia,9.999999292958632e-06,0.15999827705172587,0.009611693251096242,0.14285714285714285,0.12,3.1507555305332345e-05,0.10000489043394696,0.011627906976744186,0.10000007167503418,0.1,0.14999408393999758,1.4,0.003278486088437809,0.0045898805238129324,0.04438571582360007,193441.81634121173,0,6872.4,3.0,1.2,1.8,1,86
CASES,Sergipe,9.99993594395587e-06,0.1599999853014115,0.0014820685831262409,0.14285714285714285,0.12,1.6401324742787438e-12,0.1000010545149144,0.0125,0.10000000021496216,0.1,0.14998583973413815,1.4,0.003494184536675032,0.004891858351345044,0.0015646466237268508,195135.64668169463,0,4533.0,3.0,1.2,1.8,1,80
CASES,Sierra_Leone,9.992706416946933e-06,0.15991070445740374,0.00989100163195438,0.14285714285714285,0.12,0.0260144237273066,0.10019209298422793,0.015625,0.10000455110664597,0.1,0.10000000493912847,1.4,0.0054117649731763645,0.00757647096244691,0.009605330429758474,36798.18297375793,0,537.6,3.0,1.2,1.8,1,64
CASES,Singapore,7.982269254587618e-06,0.15999834665640536,0.0010000000027719654,0.14285714285714285,0.12,0.011570569008633205,0.3995023575760665,0.007575757575757577,0.10000000328872194,0.1,0.13703965244736707,1.4,9.183937391759212e-05,0.00012857512348462898,1.076916333886402e-14,233467.6935081235,0,21501.6,9.0,3.6,5.4,3,132
CASES,Slovakia,9.997152755630774e-06,0.15999408153414468,0.07229411688596918,0.14285714285714285,0.12,0.03721882774286485,0.37301666214581,0.011363636363636364,0.10000133117951963,0.1,0.13812121907896358,1.4,0.0025886172250408172,0.003624064115057143,0.06590512716456409,4193.339117060046,0,913.2,3.0,1.2,1.8,1,88
CASES,Slovenia,9.7612319171045e-06,0.1599999317794097,0.3299999999179013,0.14285714285714285,0.12,2.936980103562803e-09,0.17452601776111204,0.011111111111111113,0.10000006026616602,0.1,0.10001970766870144,1.4,0.007902069076971292,0.011062896707759808,0.06812200410423414,19722.13623538641,0,885.0,3.0,1.2,1.8,1,90
CASES,Somalia,9.99974132261317e-06,0.1599999072435841,0.0261866483641574,0.14285714285714285,0.12,1.5407747355755674e-08,0.10000070616996792,0.012658227848101266,0.14311141945027508,0.1,0.14995103781470034,1.4,0.005893598003662353,0.008251037205127295,0.0018817328010311,180421.74320096648,0,1253.4,3.0,1.2,1.8,1,79
CASES,South_Africa,5.141284751674985e-06,0.15990498068278725,0.0031879274561693828,0.14285714285714285,0.12,0.19511249120548807,0.1173013714630048,0.011363636363636364,0.1000305659953066,0.1,0.12160170846813342,1.4,0.002618857571767143,0.0036664006004740006,0.0005702836222363782,361624.83246669924,0,21487.2,3.0,1.2,1.8,1,88
CASES,South_Korea,9.998781336189994e-06,0.15979317502431406,0.03540552857149548,0.14285714285714285,0.12,0.026882939539392185,0.10003914097639628,0.007352941176470587,0.10014256264142762,0.1,0.14676700247902752,1.4,0.0035404605175200594,0.004956644724528083,0.03932748612048459,44241.02894126863,0,6954.0,3.0,1.2,1.8,1,136
CASES,South_Sudan,9.999956224990327e-06,0.15999979308370404,0.0027557814202325373,0.14285714285714285,0.12,0.0661412931767636,0.10019517153351412,0.01694915254237288,0.10000118601715056,0.1,0.10012535589106007,1.4,0.0010175341045839438,0.0014245477464175213,0.001184825646228016,138308.7890466542,0,596.4,3.0,1.2,1.8,1,59
CASES,Sri_Lanka,6.949702606124167e-06,0.15999959475674835,0.011041985372608169,0.14285714285714285,0.12,0.009637708813223069,0.1000000004862161,0.008403361344537815,0.10000014185544699,0.1,0.14994943270279038,1.4,0.0009865094256762523,0.0013811131959467536,8.861888111960647e-05,201583.1132222813,0,1009.8,3.0,1.2,1.8,1,119
CASES,Sudan,9.999977881090524e-06,0.15999820468708478,0.021679342259542888,0.14285714285714285,0.12,3.647433234998943e-07,0.10000002681396727,0.012195121951219513,0.10001271682827986,0.1,0.14994211557659487,1.4,0.009200925341198206,0.012881295477677487,2.1533392762007608e-05,331268.9718153458,0,3186.0,3.0,1.2,1.8,1,82
CASES,Sweden,9.999993347415364e-06,0.159998540333967,0.015612115103204854,0.14285714285714285,0.12,0.0763447664787928,0.10001625534195499,0.008064516129032258,0.10000000000076456,0.1,0.10001229079168847,1.4,0.013096184615259344,0.01833465846136308,0.00011851349877267658,256901.6684474021,0,23153.4,3.0,1.2,1.8,1,124
CASES,Switzerland,9.99998321401584e-06,0.15999999982633048,0.0069117699525622035,0.14285714285714285,0.12,0.002880386640912791,0.10000000003567762,0.010101010101010102,0.1000000000321476,0.1,0.1499997565414124,1.4,0.008525814203967013,0.011936139885553818,0.024618846780023684,370156.6376274352,0,18474.6,3.0,1.2,1.8,1,99
CASES,Tajikistan,1.4915719844415933e-06,0.10000000039858008,0.329997445679807,0.14285714285714285,0.12,0.00014049044563034798,0.3999970620386796,0.029411764705882363,0.14999985173711902,0.1,0.14838914820171162,1.4,0.001758519910610299,0.0024619278748544185,0.0018167025467358267,1167605.1976476985,0,2407.8,45.0,18.0,27.0,15,34
CASES,Tocantins,6.956524114205687e-06,0.14230154684246182,0.02285897503378052,0.14285714285714285,0.12,2.6354345206147656e-08,0.10000002002788792,0.013157894736842105,0.10000402065281512,0.1,0.1499737322060221,1.4,0.002690264496883684,0.003766370295637157,2.7755575615628914e-16,513914.632618816,0,2689.8,3.0,1.2,1.8,1,76
CASES,Togo,9.999999387265467e-06,0.10006691604867232,0.002685538025401501,0.14285714285714285,0.12,0.19925269255354566,0.1804029433848652,0.012195121951219513,0.10000180535600464,0.1,0.1000090778437704,1.4,0.003009532435113461,0.004213345409158846,4.410485799460906e-05,201019.70958349816,0,267.0,3.0,1.2,1.8,1,82
CASES,Turkey,9.9999504875091e-06,0.1599900176915418,0.033459858101956334,0.14285714285714285,0.12,0.10034675230586376,0.1000045671460834,0.012195121951219513,0.10001053443171816,0.1,0.10216352233267137,1.4,0.002909981672953334,0.004073974342134667,0.00980712260310723,343829.94793314754,0,99333.0,3.0,1.2,1.8,1,82
CASES,Uganda,9.570445929937658e-06,0.11682431299694687,0.0010001722400153905,0.14285714285714285,0.12,0.1321206347135183,0.3293180334142808,0.013513513513513514,0.1048302814244633,0.1,0.10002370156311942,1.4,0.0,0.0,1.1039178311966769e-05,235067.49510023426,0,293.4,3.0,1.2,1.8,1,74
CASES,Ukraine,9.999999740969724e-06,0.15999997152630885,0.05816126046043388,0.14285714285714285,0.12,0.03142884310433278,0.10001324482580608,0.012195121951219513,0.10000600133317936,0.1,0.100009264119124,1.4,0.0030515945336913037,0.004272232347167826,0.0018521126854614265,325004.89916988893,0,14893.8,3.0,1.2,1.8,1,82
CASES,United_Arab_Emirates,2.9367773947900407e-06,0.15999999968513645,0.0010008263108968066,0.14285714285714285,0.12,0.010158184724897223,0.10000095825758253,0.008130081300813009,0.1000000000096406,0.1,0.10359977105133784,1.4,0.0007846036885275451,0.001098445163938563,0.0009267516312475024,421758.154772576,0,21472.8,3.0,1.2,1.8,1,123
CASES,United_Kingdom,2.380133756507695e-06,0.15994352257206607,0.016877158507431926,0.14285714285714285,0.12,0.05902536313369551,0.10038974612487578,0.008,0.10000000791437927,0.1,0.1000044869658477,1.4,0.016499633919596586,0.023099487487435216,6.293382169897388e-06,1495832.610119295,0,166791.0,6.0,2.4,3.6,2,125
CASES,United_Republic_of_Tanzania,1.1062134619828358e-07,0.13235051518702792,0.25152913469135296,0.14285714285714285,0.12,0.08620877937339914,0.10818972891629014,0.012658227848101266,0.14598256727348755,0.1,0.14976875788174793,1.4,0.006444967039993251,0.009022953855990551,0.00046445894979491037,59963.588597527305,0,305.4,3.0,1.2,1.8,1,79
CASES,United_States_of_America,3.838615215290069e-06,0.10000000054743537,0.3299999992370665,0.14285714285714285,0.12,0.10211066269933232,0.10000000287700928,0.007407407407407408,0.10000000163407442,0.1,0.10007257654831064,1.4,0.006157603121436783,0.008620644370011496,5.551115123125783e-17,20690209.080829207,0,1099092.6,3.0,1.2,1.8,1,135
CASES,Uruguay,9.99972178715936e-06,0.15979442125684545,0.329999859665947,0.14285714285714285,0.12,0.19999999477234992,0.3999844363735136,0.012345679012345678,0.10006791785002384,0.1,0.1030908591331448,1.4,0.002952789240426314,0.00413390493659684,0.0006620156124920729,33238.58938233368,0,495.6,18.0,7.1999999999999975,10.8,6,81
CASES,Uzbekistan,9.999909309095833e-06,0.1599999997626838,0.08695803892227479,0.14285714285714285,0.12,0.16152506224935825,0.2538901851722395,0.0125,0.1496459435508442,0.1,0.14435140370918212,1.4,0.0005767903717735036,0.0008075065204829048,9.141182379440728e-05,498608.2844624142,0,2261.4,18.0,7.1999999999999975,10.8,6,80
CASES,Venezuela,5.585198159183087e-06,0.14975881415161807,0.0010000000308601346,0.14285714285714285,0.12,0.014562219306612778,0.38407876446971945,0.012345679012345678,0.10170114984603038,0.1,0.1002182063919402,1.4,0.0010016256052498187,0.001402275847349746,2.910636672737165e-06,259677.47215809138,0,1091.4,30.0,12.0,18.0,10,81
CASES,Zambia,9.999998588147066e-06,0.15999921482692314,0.008142514330199989,0.14285714285714285,0.12,0.00010979449483731197,0.10000003685158322,0.012987012987012988,0.1000060521187691,0.1,0.10019515478545314,1.4,0.0006482126464862957,0.0009074977050808141,0.002213890222560466,121279.38130746373,0,653.4,6.0,2.4,3.6,2,77
CASES,Roraima,4.851848186275215e-06,0.15839671868402785,0.020352789129705274,0.14285714285714285,0.12,0.00027826220270563704,0.10000108191881622,0.014705882352941175,0.11235389738444276,0.1,0.1429563913285274,1.4,0.005103798360346446,0.007145317704485023,0.001766619913312395,326788.4984327832,0,1775.4,6.0,2.4,3.6,2,68
CASES,Hungary,3.385232326018277e-06,0.15996785676787814,0.296489787428527,0.14285714285714285,0.12,0.09496026439531324,0.29794226938695395,0.011111111111111113,0.11485417697841907,0.1,0.1093704854186356,1.4,0.017192769859744304,0.024069877803642024,0.0004224951600544369,292407.185773008,0,2358.6,6.0,2.4,3.6,2,90
CASES,Taiwan,4.8420691087185736e-06,0.1599243967991662,0.045135379237113984,0.14285714285714285,0.12,0.0009247130081020404,0.100147338051606,0.0075187969924812035,0.1296719799358022,0.1,0.11388672819963205,1.4,0.0018284566454069362,0.002559839303569711,8.36277807459429e-05,447959.04350240814,0,265.8,3.0,1.2,1.8,1,133
CASES,Spain,1.5240094703313668e-07,0.1599314596764208,0.054193427266594825,0.14285714285714285,0.12,0.05052556736847054,0.10111997610987876,0.008130081300813009,0.12435048165109458,0.1,0.14990630692551188,1.4,0.019757265441614786,0.027660171618260697,0.00010178696948609511,25934669.20358867,0,143959.19999999998,3.0,1.2,1.8,1,123
CASES,Cyprus,9.999999815830567e-06,0.1596811554022078,0.3299949335871044,0.14285714285714285,0.12,0.1999811233534976,0.39997919285416383,0.011904761904761904,0.13908154133299225,0.1,0.10006606346598224,1.4,0.0018193829721087679,0.002547136160952275,0.00019720332694272982,146014.86903897233,0,571.1999999999998,6.0,2.4,3.6,2,84
CASES,Tunisia,9.999953507160886e-06,0.15417417191448787,0.3299989825910974,0.14285714285714285,0.12,0.1999999776405678,0.3998815710888433,0.011494252873563218,0.10000163080012188,0.1,0.10027300875141157,1.4,0.004636902138793597,0.006491662994311037,0.00027786164001314395,103749.07899833118,0,651.6,3.0,1.2,1.8,1,87
CASES,Jamaica,5.414900860891452e-06,0.127637688954504,0.16747229174511813,0.14285714285714285,0.12,0.032472434263743265,0.3997357520256937,0.012048192771084338,0.10022529850150376,0.1,0.11219331677064268,1.4,0.0017379343389600415,0.0024331080745440587,0.00016194151038911864,205200.64242048608,0,354.0,6.0,2.4,3.6,2,83
CASES,Cuba,1.9069276054519797e-06,0.10024253170575533,0.3299991475437893,0.14285714285714285,0.12,0.05485073346875238,0.3999981613576987,0.012345679012345678,0.14969833251173895,0.1,0.11283056254990832,1.4,0.0046614916334705775,0.006526088286858807,0.00011326938465228142,977272.0866264108,0,1255.2,9.0,3.6,5.4,3,81
CASES,Madagascar,9.99999669063702e-06,0.15958723786380638,0.0010000189830370837,0.14285714285714285,0.12,0.03507757313933037,0.2876950070812383,0.013333333333333334,0.10507430040796434,0.1,0.10350410078860918,1.4,0.0007401961915752742,0.0010362746682053838,0.00022032396627991166,146561.77358094027,0,507.0,9.0,3.6,5.4,3,75
CASES,Belgium,6.397171864099978e-06,0.15864302018557175,0.014911983064092782,0.14285714285714285,0.12,0.011866108007387091,0.1000036785210376,0.008264462809917356,0.10000000122298663,0.1,0.14999765124449285,1.4,0.02903131083443097,0.04064383516820335,7.116529587847253e-13,637249.4624593052,0,35169.0,3.0,1.2,1.8,1,121
CASES,Kosovo,9.999999999868484e-06,0.15883498223835216,0.3299997188705971,0.14285714285714285,0.12,0.1999999999967701,0.3992019621311155,0.0125,0.14936401036533645,0.1,0.1459165427979202,1.4,0.004221307891935976,0.0059098310487103655,0.001163675583656765,28123.028565347333,0,640.1999999999998,6.0,2.4,3.6,2,80
CASES,India,4.99222135486148e-06,0.10000006252528207,0.0029330280527617328,0.14285714285714285,0.12,0.1999999998451424,0.1767690849571426,0.008,0.10000013417038947,0.1,0.14966057836525226,1.4,0.004312568202150357,0.006037595483010498,5.551115123125783e-17,624965.446498608,0,124569.0,3.0,1.2,1.8,1,125
CASES,Latvia,9.999999999233617e-06,0.10001617664656376,0.3299999953629389,0.14285714285714285,0.12,0.19700734150566096,0.3999639359090005,0.011235955056179777,0.14999999999998426,0.1,0.14416391780065527,1.4,0.0032795583196357594,0.004591381647490064,0.0002281091987813566,130011.75826369188,0,647.4,3.0,1.2,1.8,1,89
CASES,Thailand,3.745841249499026e-06,0.14855260518481658,0.0390462598800494,0.14285714285714285,0.12,2.8217422620713247e-09,0.100039456075478,0.007352941176470587,0.14999998890421135,0.1,0.1499771262648153,1.4,0.002875594487060921,0.0040258322818852894,9.17735037123668e-05,939287.3028183691,0,1849.8,3.0,1.2,1.8,1,136
CASES,Costa_Rica,9.99999990934561e-06,0.15999983791926015,0.0023655846732754905,0.14285714285714285,0.12,0.1999999957524009,0.399996624617668,0.011363636363636364,0.10000000003126387,0.1,0.10271457167209486,1.4,0.0009380326180099989,0.0013132456652139982,0.07360297621026629,7005.0554962506885,0,663.0,3.0,1.2,1.8,1,88
CASES,Austria,9.999910693588876e-06,0.10002806989766494,0.16310470662425294,0.14285714285714285,0.12,0.1999999999211601,0.3999849768509106,0.010101010101010102,0.14999999990495905,0.1,0.14999970793030515,1.4,0.006269903443009942,0.008777864820213921,8.65973959207622e-15,2883053.6437450773,0,10004.4,6.0,2.4,3.6,2,99
CASES,Afghanistan,5.035028266000102e-06,0.1064732627397708,0.017128384113999518,0.14285714285714285,0.12,0.10407026887968247,0.12162942726987855,0.011111111111111113,0.1000377102000422,0.1,0.10000254888680636,1.4,0.0016627063365624558,0.002327788871187438,5.551115123125783e-17,719486.0306506774,0,9905.4,3.0,1.2,1.8,1,90
CASES,Jordan,9.963927365782828e-06,0.12460484869102985,0.32998404623046695,0.14285714285714285,0.12,0.0660117931372559,0.3999985422915895,0.012048192771084338,0.14999998894451805,0.1,0.1355380122971753,1.4,0.0016351770920570749,0.002289247928879905,0.0003148406365272028,109046.54386929603,0,453.0,3.0,1.2,1.8,1,83
CASES,France,5.299306019567585e-07,0.15999999999631706,0.015839042312167425,0.14285714285714285,0.12,1.2105416669072613e-11,0.1000093973376733,0.0076335877862595426,0.1499959759186358,0.1,0.14996647086104578,1.4,0.035462104561168974,0.04964694638563656,0.00016815208364312495,6400949.402408373,0,90795.0,9.0,3.6,5.4,3,131
CASES,Israel,9.999999800901449e-06,0.15999999954884295,0.006878621789799156,0.14285714285714285,0.12,4.7523416271566525e-06,0.10000000000234838,0.01,0.1000000010110152,0.1,0.1499999994533014,1.4,0.00255102039886567,0.0035714285584119367,0.00949492049787476,302425.47323172237,0,10405.2,3.0,1.2,1.8,1,100
CASES,Maldives,9.999999999881926e-06,0.15999999988117328,0.02238987358115484,0.14285714285714285,0.12,4.748768045459429e-12,0.10000063676539143,0.011627906976744186,0.1180828577129143,0.1,0.14998050800825508,1.4,0.0005724446870544088,0.0008014225618761722,0.0002721336540748021,220887.41863492093,0,1104.6,6.0,2.4,3.6,2,86
CASES,Nepal,5.177950208834943e-06,0.1599943031945835,0.0010000000000000182,0.14285714285714285,0.12,1.2041461161516058e-10,0.10000498535312602,0.00847457627118644,0.1000000012474232,0.1,0.14933266074481089,1.4,0.0005713349048103714,0.0007998688667345201,5.551115123125783e-17,230569.6651033545,0,1259.4,3.0,1.2,1.8,1,118
